"nodeType","testName","category","metric","value","timestamp"
"client","S2","latency","update",5965,"1684047455455"
"client","S2","latency","update",4270,"1684047455460"
"client","S2","latency","update",7773,"1684047455470"
"client","S2","latency","update",4491,"1684047455474"
"client","S2","latency","update",4413,"1684047455478"
"client","S2","latency","update",3970,"1684047455482"
"client","S2","latency","update",12230,"1684047455495"
"client","S2","latency","update",4397,"1684047455501"
"client","S2","latency","update",9179,"1684047455521"
"client","S2","latency","update",6315,"1684047455527"
"client","S2","latency","update",5371,"1684047455532"
"client","S2","latency","update",4689,"1684047455552"
"client","S2","latency","update",4485,"1684047455564"
"client","S2","latency","update",3442,"1684047455568"
"client","S2","latency","update",4629,"1684047455572"
"client","S2","latency","update",4776,"1684047455580"
"client","S2","latency","update",5241,"1684047455586"
"client","S2","latency","update",4707,"1684047455595"
"client","S2","latency","update",5848,"1684047455608"
"client","S2","latency","update",4430,"1684047455615"
"client","S2","latency","update",3716,"1684047455622"
"client","S2","latency","update",13021,"1684047455635"
"client","S2","latency","update",5786,"1684047455641"
"client","S2","latency","update",4481,"1684047455645"
"client","S2","latency","update",7882,"1684047455653"
"client","S2","latency","update",4467,"1684047455658"
"client","S2","latency","update",4608,"1684047455679"
"client","S2","latency","update",5979,"1684047455699"
"client","S2","latency","update",4490,"1684047455719"
"client","S2","latency","update",7350,"1684047455727"
"client","S2","latency","update",4716,"1684047455731"
"client","S2","latency","update",14035,"1684047455749"
"client","S2","latency","update",3421,"1684047455758"
"client","S2","latency","update",5647,"1684047455773"
"client","S2","latency","update",4482,"1684047455778"
"client","S2","latency","update",4266,"1684047455787"
"client","S2","latency","update",3228,"1684047455790"
"client","S2","latency","update",17473,"1684047455814"
"client","S2","latency","update",6797,"1684047455820"
"client","S2","latency","update",3268,"1684047455838"
"client","S2","latency","update",4245,"1684047455859"
"client","S2","latency","update",5427,"1684047455864"
"client","S2","latency","update",3052,"1684047455871"
"client","S2","latency","update",5955,"1684047455877"
"client","S2","latency","update",9180,"1684047455901"
"client","S2","latency","update",4208,"1684047455905"
"client","S2","latency","update",4533,"1684047455910"
"client","S2","latency","update",7226,"1684047455917"
"client","S2","latency","update",5443,"1684047455923"
"client","S2","latency","update",3392,"1684047455926"
"client","S2","latency","update",4462,"1684047455941"
"client","S2","latency","update",4289,"1684047455946"
"client","S2","latency","update",4318,"1684047455950"
"client","S2","latency","update",4568,"1684047455955"
"client","S2","latency","update",4363,"1684047455968"
"client","S2","latency","update",7629,"1684047455979"
"client","S2","latency","update",6662,"1684047456001"
"client","S2","latency","update",4105,"1684047456005"
"client","S2","latency","update",3381,"1684047456008"
"client","S2","latency","update",3935,"1684047456021"
"client","S2","latency","update",4303,"1684047456028"
"client","S2","latency","update",4044,"1684047456032"
"client","S2","latency","update",4766,"1684047456039"
"client","S2","latency","update",4688,"1684047456044"
"client","S2","latency","update",8923,"1684047456054"
"client","S2","latency","update",6097,"1684047456060"
"client","S2","latency","update",4477,"1684047456065"
"client","S2","latency","update",4390,"1684047456072"
"client","S2","latency","update",4219,"1684047456077"
"client","S2","latency","update",4101,"1684047456081"
"client","S2","latency","update",6348,"1684047456090"
"client","S2","latency","update",3564,"1684047456094"
"client","S2","latency","update",23007,"1684047456117"
"client","S2","latency","update",3232,"1684047456139"
"client","S2","latency","update",3094,"1684047456142"
"client","S2","latency","update",3273,"1684047456145"
"client","S2","latency","update",7942,"1684047456153"
"client","S2","latency","update",6780,"1684047456163"
"client","S2","latency","update",4315,"1684047456168"
"client","S2","latency","update",4845,"1684047456172"
"client","S2","latency","update",3876,"1684047456180"
"client","S2","latency","update",5335,"1684047456186"
"client","S2","latency","update",3569,"1684047456191"
"client","S2","latency","update",6352,"1684047456204"
"client","S2","latency","update",4107,"1684047456211"
"client","S2","latency","update",4380,"1684047456215"
"client","S2","latency","update",4367,"1684047456257"
"client","S2","latency","update",4246,"1684047456261"
"client","S2","latency","update",4274,"1684047456273"
"client","S2","latency","update",3153,"1684047456276"
"client","S2","latency","update",4468,"1684047456289"
"client","S2","latency","update",3294,"1684047456293"
"client","S2","latency","update",5321,"1684047456298"
"client","S2","latency","update",6209,"1684047456311"
"client","S2","latency","update",3411,"1684047456315"
"client","S2","latency","update",7774,"1684047456340"
"client","S2","latency","update",4122,"1684047456344"
"client","S2","latency","update",7264,"1684047456351"
"client","S2","latency","update",3516,"1684047456358"
"client","S2","latency","update",3516,"1684047456373"
"client","S2","latency","update",7114,"1684047456380"
"client","S2","latency","update",3927,"1684047456402"
"client","S2","latency","update",3896,"1684047456407"
"client","S2","latency","update",3220,"1684047456410"
"client","S2","latency","update",3241,"1684047456419"
"client","S2","latency","update",5886,"1684047456434"
"client","S2","latency","update",5324,"1684047456439"
"client","S2","latency","update",4050,"1684047456459"
"client","S2","latency","update",4314,"1684047456469"
"client","S2","latency","update",4813,"1684047456480"
"client","S2","latency","update",5038,"1684047456485"
"client","S2","latency","update",4066,"1684047456492"
"client","S2","latency","update",4418,"1684047456521"
"client","S2","latency","update",3136,"1684047456524"
"client","S2","latency","update",3829,"1684047456528"
"client","S2","latency","update",5925,"1684047456534"
"client","S2","latency","update",4089,"1684047456555"
"client","S2","latency","update",3996,"1684047456559"
"client","S2","latency","update",3670,"1684047456563"
"client","S2","latency","update",3528,"1684047456570"
"client","S2","latency","update",4049,"1684047456574"
"client","S2","latency","update",6367,"1684047456581"
"client","S2","latency","update",4386,"1684047456596"
"client","S2","latency","update",3338,"1684047456605"
"client","S2","latency","update",3856,"1684047456609"
"client","S2","latency","update",4976,"1684047456614"
"client","S2","latency","update",6099,"1684047456625"
"client","S2","latency","update",3968,"1684047456640"
"client","S2","latency","update",6610,"1684047456647"
"client","S2","latency","update",3698,"1684047456656"
"client","S2","latency","update",6970,"1684047456665"
"client","S2","latency","update",3670,"1684047456669"
"client","S2","latency","update",4241,"1684047456673"
"client","S2","latency","update",3363,"1684047456681"
"client","S2","latency","update",7443,"1684047456691"
"client","S2","latency","update",4098,"1684047456701"
"client","S2","latency","update",6955,"1684047456708"
"client","S2","latency","update",4032,"1684047456712"
"client","S2","latency","update",3089,"1684047456716"
"client","S2","latency","update",6766,"1684047456725"
"client","S2","latency","update",3968,"1684047456729"
"client","S2","latency","update",4532,"1684047456734"
"client","S2","latency","update",3001,"1684047456737"
"client","S2","latency","update",3925,"1684047456741"
"client","S2","latency","update",3886,"1684047456745"
"client","S2","latency","update",7991,"1684047456761"
"client","S2","latency","update",3090,"1684047456769"
"client","S2","latency","update",2993,"1684047456773"
"client","S2","latency","update",4026,"1684047456777"
"client","S2","latency","update",3688,"1684047456785"
"client","S2","latency","update",11601,"1684047456799"
"client","S2","latency","update",3731,"1684047456803"
"client","S2","latency","update",3656,"1684047456807"
"client","S2","latency","update",4646,"1684047456811"
"client","S2","latency","update",6821,"1684047456818"
"client","S2","latency","update",3669,"1684047456833"
"client","S2","latency","update",6156,"1684047456841"
"client","S2","latency","update",4134,"1684047456845"
"client","S2","latency","update",6254,"1684047456855"
"client","S2","latency","update",5079,"1684047456860"
"client","S2","latency","update",3768,"1684047456867"
"client","S2","latency","update",4334,"1684047456880"
"client","S2","latency","update",3600,"1684047456883"
"client","S2","latency","update",6175,"1684047456890"
"client","S2","latency","update",4756,"1684047456897"
"client","S2","latency","update",6084,"1684047456903"
"client","S2","latency","update",4054,"1684047456915"
"client","S2","latency","update",3036,"1684047456918"
"client","S2","latency","update",4043,"1684047456922"
"client","S2","latency","update",5138,"1684047456932"
"client","S2","latency","update",5130,"1684047456937"
"client","S2","latency","update",3815,"1684047456949"
"client","S2","latency","update",3766,"1684047456968"
"client","S2","latency","update",4118,"1684047456975"
"client","S2","latency","update",5958,"1684047456981"
"client","S2","latency","update",4166,"1684047456997"
"client","S2","latency","update",4183,"1684047457002"
"client","S2","latency","update",3699,"1684047457005"
"client","S2","latency","update",4178,"1684047457012"
"client","S2","latency","update",2980,"1684047457015"
"client","S2","latency","update",6291,"1684047457028"
"client","S2","latency","update",7633,"1684047457035"
"client","S2","latency","update",8139,"1684047457043"
"client","S2","latency","update",3770,"1684047457047"
"client","S2","latency","update",4707,"1684047457057"
"client","S2","latency","update",4319,"1684047457063"
"client","S2","latency","update",8358,"1684047457072"
"client","S2","latency","update",4399,"1684047457078"
"client","S2","latency","update",4290,"1684047457083"
"client","S2","latency","update",3386,"1684047457103"
"client","S2","latency","update",4860,"1684047457118"
"client","S2","latency","update",3956,"1684047457122"
"client","S2","latency","update",3878,"1684047457130"
"client","S2","latency","update",4975,"1684047457140"
"client","S2","latency","update",3733,"1684047457144"
"client","S2","latency","update",2976,"1684047457150"
"client","S2","latency","update",5253,"1684047457177"
"client","S2","latency","update",3936,"1684047457184"
"client","S2","latency","update",4513,"1684047457189"
"client","S2","latency","update",8613,"1684047457197"
"client","S2","latency","update",3063,"1684047457200"
"client","S2","latency","update",4181,"1684047457209"
"client","S2","latency","update",3382,"1684047457213"
"client","S2","latency","update",3918,"1684047457219"
"client","S2","latency","update",3014,"1684047457228"
"client","S2","latency","update",11633,"1684047457245"
"client","S2","latency","update",3933,"1684047457251"
"client","S2","latency","update",3146,"1684047457254"
"client","S2","latency","update",3791,"1684047457263"
"client","S2","latency","update",3657,"1684047457271"
"client","S2","latency","update",3650,"1684047457275"
"client","S2","latency","update",2874,"1684047457296"
"client","S2","latency","update",2946,"1684047457304"
"client","S2","latency","update",3819,"1684047457308"
"client","S2","latency","update",3718,"1684047457319"
"client","S2","latency","update",4601,"1684047457323"
"client","S2","latency","update",4209,"1684047457327"
"client","S2","latency","update",3542,"1684047457331"
"client","S2","latency","update",3768,"1684047457344"
"client","S2","latency","update",3723,"1684047457351"
"client","S2","latency","update",2878,"1684047457354"
"client","S2","latency","update",3224,"1684047457365"
"client","S2","latency","update",3526,"1684047457373"
"client","S2","latency","update",2956,"1684047457378"
"client","S2","latency","update",3715,"1684047457384"
"client","S2","latency","update",7780,"1684047457403"
"client","S2","latency","update",4041,"1684047457409"
"client","S2","latency","update",2772,"1684047457412"
"client","S2","latency","update",7495,"1684047457426"
"client","S2","latency","update",7064,"1684047457433"
"client","S2","latency","update",6063,"1684047457442"
"client","S2","latency","update",4233,"1684047457454"
"client","S2","latency","update",4372,"1684047457461"
"client","S2","latency","update",4303,"1684047457479"
"client","S2","latency","update",4057,"1684047457483"
"client","S2","latency","update",5541,"1684047457497"
"client","S2","latency","update",4043,"1684047457501"
"client","S2","latency","update",3829,"1684047457505"
"client","S2","latency","update",3917,"1684047457509"
"client","S2","latency","update",5824,"1684047457526"
"client","S2","latency","update",3707,"1684047457529"
"client","S2","latency","update",3996,"1684047457540"
"client","S2","latency","update",7805,"1684047457554"
"client","S2","latency","update",3719,"1684047457574"
"client","S2","latency","update",3908,"1684047457580"
"client","S2","latency","update",4000,"1684047457587"
"client","S2","latency","update",10224,"1684047457608"
"client","S2","latency","update",3727,"1684047457611"
"client","S2","latency","update",3150,"1684047457617"
"client","S2","latency","update",5179,"1684047457625"
"client","S2","latency","update",4830,"1684047457631"
"client","S2","latency","update",3962,"1684047457640"
"client","S2","latency","update",3861,"1684047457644"
"client","S2","latency","update",3834,"1684047457648"
"client","S2","latency","update",6184,"1684047457661"
"client","S2","latency","update",9112,"1684047457684"
"client","S2","latency","update",3863,"1684047457688"
"client","S2","latency","update",3841,"1684047457704"
"client","S2","latency","update",3823,"1684047457708"
"client","S2","latency","update",3790,"1684047457712"
"client","S2","latency","update",8193,"1684047457720"
"client","S2","latency","update",3895,"1684047457724"
"client","S2","latency","update",3009,"1684047457729"
"client","S2","latency","update",3727,"1684047457735"
"client","S2","latency","update",3682,"1684047457738"
"client","S2","latency","update",4263,"1684047457745"
"client","S2","latency","update",4500,"1684047457756"
"client","S2","latency","update",2898,"1684047457759"
"client","S2","latency","update",2839,"1684047457764"
"client","S2","latency","update",4664,"1684047457769"
"client","S2","latency","update",6656,"1684047457775"
"client","S2","latency","update",3099,"1684047457779"
"client","S2","latency","update",3065,"1684047457800"
"client","S2","latency","update",3954,"1684047457810"
"client","S2","latency","update",4134,"1684047457814"
"client","S2","latency","update",3798,"1684047457821"
"client","S2","latency","update",5897,"1684047457827"
"client","S2","latency","update",3773,"1684047457830"
"client","S2","latency","update",3948,"1684047457834"
"client","S2","latency","update",3778,"1684047457838"
"client","S2","latency","update",3632,"1684047457842"
"client","S2","latency","update",2997,"1684047457845"
"client","S2","latency","update",4982,"1684047457856"
"client","S2","latency","update",2825,"1684047457859"
"client","S2","latency","update",4782,"1684047457866"
"client","S2","latency","update",3818,"1684047457881"
"client","S2","latency","update",4093,"1684047457889"
"client","S2","latency","update",4027,"1684047457895"
"client","S2","latency","update",3890,"1684047457902"
"client","S2","latency","update",4013,"1684047457906"
"client","S2","latency","update",7042,"1684047457917"
"client","S2","latency","update",3818,"1684047457925"
"client","S2","latency","update",3003,"1684047457928"
"client","S2","latency","update",3902,"1684047457934"
"client","S2","latency","update",3154,"1684047457941"
"client","S2","latency","update",3934,"1684047457945"
"client","S2","latency","update",2920,"1684047457948"
"client","S2","latency","update",3704,"1684047457952"
"client","S2","latency","update",4215,"1684047457961"
"client","S2","latency","update",3175,"1684047457967"
"client","S2","latency","update",6459,"1684047457973"
"client","S2","latency","update",3882,"1684047457977"
"client","S2","latency","update",3920,"1684047457983"
"client","S2","latency","update",5375,"1684047458008"
"client","S2","latency","update",4035,"1684047458012"
"client","S2","latency","update",6647,"1684047458019"
"client","S2","latency","update",8589,"1684047458031"
"client","S2","latency","update",3682,"1684047458045"
"client","S2","latency","update",3444,"1684047458049"
"client","S2","latency","update",2844,"1684047458069"
"client","S2","latency","update",3830,"1684047458079"
"client","S2","latency","update",2815,"1684047458087"
"client","S2","latency","update",3633,"1684047458090"
"client","S2","latency","update",2999,"1684047458093"
"client","S2","latency","update",7113,"1684047458100"
"client","S2","latency","update",13736,"1684047458114"
"client","S2","latency","update",5697,"1684047458120"
"client","S2","latency","update",3590,"1684047458124"
"client","S2","latency","update",3812,"1684047458133"
"client","S2","latency","update",3608,"1684047458136"
"client","S2","latency","update",5981,"1684047458147"
"client","S2","latency","update",5015,"1684047458158"
"client","S2","latency","update",3677,"1684047458162"
"client","S2","latency","update",3442,"1684047458165"
"client","S2","latency","update",3574,"1684047458170"
"client","S2","latency","update",11433,"1684047458192"
"client","S2","latency","update",3744,"1684047458201"
"client","S2","latency","update",3557,"1684047458205"
"client","S2","latency","update",3567,"1684047458208"
"client","S2","latency","update",4861,"1684047458213"
"client","S2","latency","update",2838,"1684047458219"
"client","S2","latency","update",5075,"1684047458224"
"client","S2","latency","update",2917,"1684047458234"
"client","S2","latency","update",4021,"1684047458238"
"client","S2","latency","update",5473,"1684047458247"
"client","S2","latency","update",3595,"1684047458251"
"client","S2","latency","update",3796,"1684047458255"
"client","S2","latency","update",5729,"1684047458260"
"client","S2","latency","update",3790,"1684047458266"
"client","S2","latency","update",3794,"1684047458274"
"client","S2","latency","update",2972,"1684047458277"
"client","S2","latency","update",3549,"1684047458283"
"client","S2","latency","update",3336,"1684047458286"
"client","S2","latency","update",2840,"1684047458296"
"client","S2","latency","update",3516,"1684047458302"
"client","S2","latency","update",4286,"1684047458308"
"client","S2","latency","update",3719,"1684047458319"
"client","S2","latency","update",4640,"1684047458327"
"client","S2","latency","update",8106,"1684047458346"
"client","S2","latency","update",4777,"1684047458353"
"client","S2","latency","update",4056,"1684047458357"
"client","S2","latency","update",3676,"1684047458377"
"client","S2","latency","update",8952,"1684047458394"
"client","S2","latency","update",3580,"1684047458401"
"client","S2","latency","update",3967,"1684047458405"
"client","S2","latency","update",6630,"1684047458414"
"client","S2","latency","update",3530,"1684047458418"
"client","S2","latency","update",3812,"1684047458422"
"client","S2","latency","update",3523,"1684047458440"
"client","S2","latency","update",2642,"1684047458443"
"client","S2","latency","update",3326,"1684047458446"
"client","S2","latency","update",17376,"1684047458463"
"client","S2","latency","update",3771,"1684047458467"
"client","S2","latency","update",3696,"1684047458476"
"client","S2","latency","update",4118,"1684047458480"
"client","S2","latency","update",6355,"1684047458486"
"client","S2","latency","update",7153,"1684047458495"
"client","S2","latency","update-failed",-1,"-1"
"client","S2","latency","insert",-1,"-1"
"client","S2","latency","insert-failed",-1,"-1"
"client","S2","latency","scan",-1,"-1"
"client","S2","latency","scan-failed",-1,"-1"
"client","S2","latency","read-modify-write",-1,"-1"
"client","S2","latency","read-modify-write-failed",-1,"-1"
